"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
"Kansas",33,295000,295000,298475,299900,297700,295000,289974.5,287700,284900,280000,279250,268000,259900,257900,259900,269000,275000,275000,270000,267950,264900,263995,264900,264900,260000,265000,268000,279900,279000,259600,249925,249900,255000,254900,265000,262240,255500,259900,264731,271500,275000,276500,279900,280000,274950,269900,262500,264900,269000,273900,275000,279000,279000,275000,279000,279900,285000,279925,286450,285000,287450,289900,314975,329777.5,330560,329900,320000,315000,319950,324500,320000,319900,319750,315000,321000,329900,329925,339900,334900,329900,339500,335350,339900,334900,330000,339000,340000,349900,350000,350000,345000,334950,349000,349900,350000,349975,349900
"Utah",34,319000,308226.5,3e+05,299900,299900,299000,294950,293900,298000,285000,279900,260000,249900,249999.5,244900,239900,235000,234900,237777,243000,245000,249800,245000,239900,245000,246200,249000,239945,249897,259900,268000,279900,294900,299775,324900,325000,329250,325000,329950,345000,349900,349900,350000,349900,349900,352000,349900,349900,349900,349900,349900,359900,359900,368800,369900,374900,375000,370000,365000,369900,370000,377500,379000,389900,390000,398000,399900,399000,4e+05,399999,409000,416950,412500,429000,449250,436000,430000,439000,434000,434900,439900,439000,444900,449900,449900,459900,469900,464950,469900,469900,473900,469900,469900,470000,475000,484900,480950
"Nevada",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e+05,299000,3e+05,321841.5,317950,321950,335000,349000,349100,347300,349000,344995,330000,331495,345000,357950,359850,364900,365000,365337.5,369000,368900,365000,363022.5,359250,369000,374900,379694,379943.5,379900,389925,389950,390000,387990,384975,389000,385000,379900,388000,398500,399999,409900,415000,415000,410000,415000,410000,421500,425000,425000,425150,435000,440051,440051,450000,464647.5,460412,467900,474366,475000,478888
"New Mexico",36,449000,452890,430000,422700,410000,399000,398500,399900,427000,410000,410000,389900,376000,375000,375000,369000,387450,390000,399500,399000,385000,399000,399900,395000,395000,385000,382450,389900,375000,399000,399000,399000,399000,419000,469000,439000,409900,399000,399000,399000,425000,405000,425000,415000,425000,432500,399950,399000,395000,399000,399000,407000,425000,425000,419000,429700,429450,410000,420000,419500,399000,399500,399000,399000,425000,435000,429000,425000,399900,403990,409000,396000,395500,399500,407450,416123,439250,439900,439900,441000,449000,449500,435000,445500,450000,451255,445500,440000,439000,446152,439950,425000,429500,434500,425000,420014,427475
"West Virginia",37,299500,299900,299900,294900,295000,292000,290000,295000,294900,284900,279900,289950,284900,279900,289900,289900,289900,299000,299000,295000,289000,280000,279900,275000,274150,283700,284900,280000,288250,289000,289000,289000,282500,284000,286950,288900,285000,287500,286750,286000,289000,299000,299000,299450,299000,296200,279950,299000,290000,294950,288450,285000,289450,289900,294900,294950,291449.5,290000,289000,290000,289250,293119,299000,299900,319250,305000,302450,299900,299500,299000,299700,299900,299000,295750,289000,295000,299000,295000,282750,279000,282900,280000,284900,285000,275000,284900,285000,289900,295000,299000,299000,289990,289000,288500,284750,279900,279450
"Nebraska",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248500,249000,254900,254950,243900,240000,239950,238000,247500,238925,249900,258900,259900,284950,289000,289450,297200,297100,299000,292950,292000,293950,309900,309900,299900,319900,317129,319900,315000,310700,312000,329950,329974.5,324900,336725,328725,312450,339900,325000,325000,325000,325000,330000,334000,332900,329900,339999,330000,343250,346700,339900,349700,349900,351900,365000,359925,364900,364700
"Idaho",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228490,255000,264000,275000,288900,283000,289900,290000,289900,289000,283900,275000,280000,284900,289900,324950,315000,328900,329590,336500,334000,338500,334900,337249.5,335000,329900,325000,335000,339000,345000,345000,349900,359000,366000,360000,364900,373500,369900,369900,380000,379900,389900,390000,385800,384900,389700,390000,399000,399900
"Hawaii",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899000,949000,919000,899000,899000,920888.5,899499.5,949000,895000,899500,899000,939000,939000,925000,925000,944000,949000,972000,965125,961999.5,956450,948000,940000,958000,967500,982500,998750,1098000,1050000,998000,999000,989500,989000,988000,988944,998250,999000,1100000,960000,1100000,1150000,1149999,1163880,1179000,1150000,1150000,1195000,1210000,1225000,1299000,1285000,1280000,1200000,1249000,1249000,1249000,1225000,1250000,1250000,1254500,1250000,1254500
"Maine",41,266900,259900,264400,269950,269900,274000,259900,269000,266900,269900,274900,259997.5,259000,259997.5,250000,250000,250000,273450,279500,279000,279900,289000,289000,274950,262500,269000,279000,295000,281000,295000,295493,299000,299999.5,289000,299000,299900,298000,299250,299000,299900,310000,325000,313750,304000,299900,299900,299700,298000,289000,275000,290000,295000,3e+05,299900,299900,299900,299900,299000,299000,299450,287450,280000,290000,3e+05,3e+05,299000,310000,3e+05,302500,309900,3e+05,309000,292500,285000,299000,310000,323000,329000,339000,345000,345000,332500,339000,324900,318500,319000,319000,339900,349000,349900,349000,344000,349000,359000,349000,350000,349000
"New Hampshire",42,382450,388000,374900,369900,369900,375000,358500,369000,369850,360000,360000,349900,349900,349900,339900,299900,339700,345000,338900,329900,335000,329900,329500,310000,314950,319950,329000,329900,325000,325000,319900,314000,324500,324900,345000,340000,339000,329900,329900,335000,344250,339900,339900,349000,349000,349000,333900,330000,335900,335000,334900,334900,334900,334900,334900,325000,326250,324950,329838.5,339000,319900,332400,345000,345000,349000,350000,349900,344950,346850,339000,329900,324900,317500,329500,349900,350000,360000,359900,348000,348000,350000,349900,350000,336450,335900,338950,339900,349000,359900,365000,365000,359000,355000,349950,349900,340000,349000
