"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
"Minnesota",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144900,139900,139900,139700,144900,149900,149900,154900,157500,155000,155000,154900,154900,154000,149900,149900,149900,155900,159900,164900,164900,164900,164900,164900,162500,159900,159900,159900,159900,165000,169900,169900,169900,169900,169900,169900,170000,169900,169900,165000,174900,179900,179900,184900,185000,184900,184900,187000,189000,189000,189900,189900
"Colorado",22,172500,172500,174000,175000,175000,175000,175000,176000,180000,169900,159900,154900,152000,153900,150000,150000,155000,158950,160000,160000,160000,153925,154900,149000,148900,149997,152030,152030,156000,159000,159900,160000,159000,160000,187500,187000,189000,188000,189900,194500,198000,199000,199900,199500,204974.5,199500,199000,199999,2e+05,209900,212000,215000,219000,225000,225000,225000,225000,225000,229950,232000,239000,235000,239900,245000,249900,251484,255000,259000,260000,259900,260000,270000,279900,275000,275000,280000,280000,289000,285000,285000,289000,289000,289000,289000,289000,299000,305000,309900,314950,315000,318000,319000,320000,320000,317500,320000,325000
"Alabama",23,114900,118000,115000,110000,112000,111900,110000,99500,109900,109900,109900,109900,105000,101900,105000,104900,105000,107900,105000,105000,105000,99400,108000,113900,104700,105000,109900,104900,104900,107500,110000,109000,105000,107700,112500,112900,109900,109000,109000,109900,110000,110700,112250,114850,112000,112000,109900,112950,114900,114950,117900,119900,124000,121000,120000,119000,119000,119000,115000,114900,120450,123900,125000,128900,125000,126804,124900,123000,125000,125000,125000,120000,123500,124900,129500,127950,128950,127900,129000,128900,127000,124900,120000,119900,121700,120000,124900,125000,125900,125450,125000,126900,129900,125000,124900,125000,127750
"South Carolina",24,124922,123500,120000,119900,115900,115500,114900,115000,119500,115950,115000,113000,112000,112500,114900,112900,110000,115000,114900,107500,99900,99000,98000,99990,103992,104900,108000,104900,105000,103000,99999,1e+05,99900,99900,111000,111000,113900,113900,113900,115000,118000,118000,117000,118000,116900,115000,115000,117600,117800,119000,119600,119900,119900,119900,119900,116900,119650,120850,119900,119900,119900,119900,120000,124900,124500,124900,125875,126900,127900,129900,129900,129900,129900,129900,132000,134900,134900,135900,138900,138900,139000,138500,139900,139000,139699,139900,139900,142000,144000,147500,149900,149900,155000,157500,159900,159900,159900
"Louisiana",25,,,,,,,,,,,,,,,,,,,,,,,,109500,109500,108900,110000,109900,1e+05,99900,99900,99900,99900,99500,105000,107700,109250,109900,109900,106750,108000,109500,109000,105000,1e+05,104900,99900,99900,99000,99900,99900,105000,105000,108000,109900,107500,105000,1e+05,1e+05,99900,1e+05,103000,105000,109000,109900,113000,114000,110000,105000,105000,109500,109900,112000,112500,117250,118900,122250,123250,122250,123500,119000,124900,120000,119900,119000,124122,125000,124250,125000,126500,125000,125000,126000,124900,124900,125000,125000
"Kentucky",26,103900,103900,102900,104800,104800,104000,102800,102900,105000,99995,99972.5,98500,95900,94875,93900,94475,94900,94500,91900,92000,93000,89900,93000,89900,89500,89900,89900,93875,90000,92000,89900,89900,89900,89900,97950,97900,97500,95900,95000,96700,97500,97500,95000,95000,95000,94900,93000,94500,92700,94000,93900,97500,94900,99000,98945,99900,99999,99900,99700,99900,99900,101900,104900,105000,109000,109900,109900,109000,110000,110000,110000,109650,109900,105000,104900,112250,113500,114000,114900,110000,110000,109900,107000,99925,1e+05,109500,110000,110000,116945,115000,119000,119500,118000,119900,119900,119000,119900
"Oregon",27,169900,169900,170900,172900,169900,169900,169900,169800,169900,159900,150000,149000,139900,139000,142565,137000,134900,136900,139900,145000,144900,139000,139900,137500,134900,134900,139500,140000,139900,140000,142900,147000,144000,149900,159000,159900,159900,165000,170000,175000,182000,189000,189900,189000,189800,189000,187000,184900,180000,185000,185000,189900,190000,197000,199000,199500,199000,194900,192500,189000,189900,189900,195000,199900,209900,210000,209900,210000,214500,215000,214900,209900,204900,210000,219900,229500,239000,239900,242900,240000,242750,245000,245000,244900,239900,241500,250000,261377,269900,275000,275000,274900,274900,274990,269900,269900,269000
"Oklahoma",28,65500,69000,69500,69900,69900,69900,69972.5,69900,71900,69900,69900,69000,65000,64999,65000,65000,64974.5,65000,65000,64999,64999,57000,65000,65000,65000,65500,68949.5,66500,65000,66650,62900,63900,60000,63999,74900,74700,74000,74000,72900,72600,72000,72975,74500,72175,71800,72000,70000,69900,69900,69900,72000,72900,74995,74900,74900,73500,71500,69900,70600,70000,70250,74900,73900,72500,72500,72500,72900,74500,72500,73900,72700,72500,72500,72900,74500,75000,78000,79000,79000,77475,77000,77000,75000,74900,75000,75000,75000,75000,75000,75627.5,75000,75000,75000,75000,75000,74000,74850
"Connecticut",29,169900,194000,195000,195000,194900,195000,189900,189900,189900,189900,188000,188000,186350,189000,189000,188500,189900,189475,185000,180000,179900,176500,175000,174900,172000,174900,174900,176500,178900,175000,174900,169900,170000,169900,169900,169900,169000,169900,175000,179900,180000,182900,179900,179900,179500,179000,174900,172900,169900,171000,175000,179900,179900,179900,179900,179900,179900,179900,175000,174900,175000,175000,175500,177950,179000,179600,179600,174900,178000,177950,178500,175000,175899,179900,179900,184900,189000,189900,189900,189900,189900,189500,189900,185500,185000,189500,189900,199000,199900,199000,195000,194500,189900,190000,194900,192700,190000
"Iowa",30,99983.5,1e+05,105000,105000,104900,103500,1e+05,99900,99900,99900,98138.5,94900,92000,92500,94900,94900,95000,94900,94500,93500,90000,89000,89900,89000,89900,89900,92900,93000,94000,93000,94900,93000,92500,90950,95000,95100,95000,95000,97500,99000,99900,99500,97000,96000,96000,96000,94000,92500,92900,94900,97500,98500,99500,99900,99000,99750,97900,95600,96000,95000,95000,98500,99900,1e+05,105000,105000,106250,105700,105900,105000,105000,105000,105400,107700,109900,109950,109950,112900,113500,113650,112700,113900,110000,110000,110000,112000,115000,118000,120000,120000,119900,119900,119900,119900,119450,115000,115000
"Mississippi",31,98000,95500,99000,98950,99000,98500,96500,93000,89949.5,88950,89000,88900,89000,86333,89000,88350,85000,87638.5,89900,89500,89900,89000,89250,89700,89999,90077.5,89900,89900,87662.5,89900,89900,88500,85000,85000,88950,89700,89900,89500,89900,89900,89900,90000,90000,89999,89900,92900,89900,89900,89000,85000,88000,89900,90000,89900,89900,89900,89900,87500,89000,86250,89900,90000,92500,94000,92000,89900,94500,94900,95000,98250,95000,95000,94500,90000,91550,94000,99000,99900,99900,99900,99700,99900,1e+05,99900,99900,99900,99999,99999,103700,105000,103000,99500,99500,99500,99900,99600,107000
